geneid	1 human	2 chimpanzee	3 Rhesus monkey	4 mouse	5 rat	6 dog	7 cow	8 chicken	9 western clawed frog	10 zebrafish	11 fruit fly	12 malaria mosquito	13 nematode	14 budding yeast	15 fission yeast	16 ascomycetes	17 ascomycetes	18 rice blast fungus	19 ascomycetes	20 thale cress	21 rice
647060	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
647174	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
647219	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
647286	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
647309	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
647310	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
647589	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
648044	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
648791	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
649330	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
650157	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
650293	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
651746	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
652968	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
652991	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653067	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653073	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653082	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653121	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
653125	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653140	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653145	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
653149	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653192	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653203	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
653220	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653240	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653268	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653269	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1
653275	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
653282	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653319	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
653333	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653361	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
653404	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653427	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653437	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
653486	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653489	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
653499	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653505	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653509	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
653519	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
653543	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653544	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653545	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653548	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653550	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653567	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
653583	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
653598	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653604	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
653619	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653641	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653643	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653656	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653657	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653689	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653720	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653784	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653808	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
653820	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
654231	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
654254	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
654346	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
654364	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
654429	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
654463	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
654483	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
654502	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
654790	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
692094	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
723790	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727800	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
727830	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727832	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727837	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727851	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
727857	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727866	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727897	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
727905	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727910	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727936	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
727940	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727957	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0
727978	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728026	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728036	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728042	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728047	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728049	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728062	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728072	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728075	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728082	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728090	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728096	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728113	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
728116	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
728118	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728137	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728194	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
728215	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
728224	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728229	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728239	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728255	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728262	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728269	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728276	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
728279	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728294	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
728299	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728318	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728343	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728358	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728361	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
728369	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728373	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728378	1	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1
728379	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728386	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728392	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728393	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728395	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728403	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728405	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728410	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728419	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728441	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
728458	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728464	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
728489	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
728492	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728498	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728568	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
728577	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728591	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
728597	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728621	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
728637	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728642	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0
728656	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728661	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0
728695	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728712	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728728	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728734	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728741	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728747	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728763	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728780	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
728819	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728833	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728841	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728858	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728888	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728911	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728927	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728945	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728957	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729025	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
729059	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729085	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729092	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729159	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729201	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729220	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729230	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
729233	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729238	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
729240	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729246	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729250	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729262	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729264	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729330	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
729355	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729359	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729384	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729396	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729420	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729422	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729431	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729438	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
729440	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
729442	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729447	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729458	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729461	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
729475	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729515	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
729533	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
729540	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
729574	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729587	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729597	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729627	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729648	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729665	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729747	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729756	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729759	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729767	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729800	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729830	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
729857	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
729873	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729877	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729920	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
729956	1	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
729967	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
729974	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729991	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
729993	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
730005	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730051	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730087	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730094	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
730112	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730130	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
730159	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730249	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
730262	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730291	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730755	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731220	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
732265	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
751071	1	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
752014	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
768206	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
768211	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
768239	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
780776	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1
790955	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100037417	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100038246	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100049587	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100101267	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
100101467	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100113407	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
100125288	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100127206	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
100127889	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100127983	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
100128071	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100128327	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
100128496	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100128553	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100128569	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100128905	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100128927	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129094	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129128	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129216	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129239	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129271	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129307	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129361	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129385	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129480	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0
100129520	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129528	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129543	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129583	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
100129654	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129669	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129792	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
100129842	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129924	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
100130086	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130097	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
100130274	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
100130301	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130311	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130348	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130361	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130480	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130519	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130520	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130613	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130705	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130733	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
100130742	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
100130827	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
100130880	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130933	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130958	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130967	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130988	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
100131017	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131107	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131137	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131187	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
100131211	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
100131244	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131303	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131378	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131390	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
100131439	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131539	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131608	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
